Id,Zona,Numero,Nombre,PoblacionTotal,Varones,Mujeres,Edad 0-4,Edad 5-9,Edad 10-14,Edad 15-19,Edad 20-24,Edad 25-29,Edad 30-34,Edad 35-39,Edad40-44,Edad 45-49,Edad 50-54,Edad 55-59,Edad 60-64,Edad 65-69,Edad 70-74,Edad 75-79,Edad 80-84,Edad 84+,Hogares,HogaresNBI,% Hogares con NBI,PoblacionSinCobertura,PorcentajeSinCobertura
Hospital de Niños de la Santísima Trinidad#47#3,3,0,Hospital de Niños de la Santísima Trinidad#47#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#03#2,2,0,Hospital del Sureste “Florencio Díaz”#03#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#04#1,1,0,Hospital del Sureste “Florencio Díaz”#04#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#87#5,5,0,Hospital del Sureste “Florencio Díaz”#87#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#45#4,4,0,Hospital Municipal Villa el Libertador Principe de Asturias#45#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#53#4,4,0,Hospital Municipal Villa el Libertador Principe de Asturias#53#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#15#1,1,0,Hospital Neuropsiquiátrico Provincial#15#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#21#6,6,0,Hospital Neuropsiquiátrico Provincial#21#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
32,2,AP32,YAPEYU,25042,11627,13415,1425,1749,1790,1958,2303,2160,1971,1786,1806,1531,1315,1158,1060,928,802,581,375,333,7856,392,5.00,15024,60%
Clínica Mehelar#07#2,2,0,Clínica Mehelar#07#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Infantil Municipalidad de Cordoba#66#6,6,0,Hospital Infantil Municipalidad de Cordoba#66#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#88#2,2,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#88#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#90#3,3,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#90#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#37#3,3,0,Hospital Municipal Villa el Libertador Principe de Asturias#37#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#81#3,3,0,Hospital Neuropsiquiátrico Provincial#81#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Pediátrico del Niño Jesús#79#4,4,0,Hospital Pediátrico del Niño Jesús#79#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#86#4,4,0,Hospital Provincial del Noroeste Elpidio Torres#86#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#32#2,2,0,Hospital Provincial del Suroeste Eva Perón#32#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#62#6,6,0,Hospital Provincial del Suroeste Eva Perón#62#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#18#1,1,0,Hospital San Roque Viejo#18#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
83,5,AP83,AMEGHINO NORTE,15654,7466,8188,890,1093,1119,1224,1440,1350,1232,1117,1129,957,822,724,662,580,501,363,234,208,4504,225,5.00,9392,60%
Clínica San Nicolás#73#4,4,0,Clínica San Nicolás#73#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#23#5,5,0,Hospital Cordoba#23#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#33#6,6,0,Hospital Cordoba#33#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#22#5,5,0,Hospital del Sureste “Florencio Díaz”#22#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#91#2,2,0,Hospital del Sureste “Florencio Díaz”#91#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Infantil Municipalidad de Cordoba#13#1,1,0,Hospital Infantil Municipalidad de Cordoba#13#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#60#6,6,0,Hospital Provincial del Noroeste Elpidio Torres#60#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#88#2,2,0,Hospital Provincial del Suroeste Eva Perón#88#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Comipaz#52#5,5,0,HPA Comipaz#52#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Comipaz#61#6,6,0,HPA Comipaz#61#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Madre Teresa de Calcuta#09#5,5,0,HPA Madre Teresa de Calcuta#09#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
96,3,AP96,JOSE IGNACIO DIAZ I,3249,1603,1646,184,227,232,254,299,280,255,231,234,198,170,150,137,120,104,75,48,43,777,163,21.00,1950,60%
CAJITAS DE COLORES,3,0,CAJITAS DE COLORES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#03#2,2,0,Clínica Mehelar#03#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#93#5,5,0,Clínica Mehelar#93#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica San Nicolás#83#5,5,0,Clínica San Nicolás#83#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#74#1,1,0,Hospital Cordoba#74#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Cordoba#87#5,5,0,Hospital Cordoba#87#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#17#1,1,0,Hospital del Sureste “Florencio Díaz”#17#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#76#5,5,0,Hospital del Sureste “Florencio Díaz”#76#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Infantil Municipalidad de Cordoba#22#5,5,0,Hospital Infantil Municipalidad de Cordoba#22#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Infantil Municipalidad de Cordoba#99#5,5,0,Hospital Infantil Municipalidad de Cordoba#99#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#64#3,3,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#64#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
RAYITO DE SOL (Arguello),6,0,RAYITO DE SOL (Arguello),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#02#3,3,0,Clínica Mehelar#02#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#27#3,3,0,Hospital del Sureste “Florencio Díaz”#27#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#49#6,6,0,Hospital del Sureste “Florencio Díaz”#49#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal de Urgencias#19#1,1,0,Hospital Municipal de Urgencias#19#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal de Urgencias#21#6,6,0,Hospital Municipal de Urgencias#21#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal de Urgencias#46#4,4,0,Hospital Municipal de Urgencias#46#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#65#5,5,0,Hospital Municipal Villa el Libertador Principe de Asturias#65#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Neuropsiquiátrico Provincial#56#2,2,0,Hospital Neuropsiquiátrico Provincial#56#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#77#5,5,0,Hospital Rawson#77#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#98#2,2,0,Hospital San Roque Nuevo#98#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#65#5,5,0,Hospital Rawson#65#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#01#6,6,0,Hospital San Roque Viejo#01#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Viejo#74#1,1,0,Hospital San Roque Viejo#74#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Comipaz#83#5,5,0,HPA Comipaz#83#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA San Jorge#76#5,5,0,HPA San Jorge#76#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#70#5",5,0,"Nueva Maternidad Provincial ""Brigadier Gral. Juan Bautista Bustos""#70#5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Programa Sol,1,0,Programa Sol,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
ARCO IRIS DE FANTASÍA,3,0,ARCO IRIS DE FANTASÍA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Centro de Acompañamiento Comunitario Cura Brochero,2,0,Centro de Acompañamiento Comunitario Cura Brochero,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#51#1,1,0,Clínica Mehelar#51#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Clínica Mehelar#82#6,6,0,Clínica Mehelar#82#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital San Roque Nuevo#65#5,5,0,Hospital San Roque Nuevo#65#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Tránsito Cáceres de Allende#54#6,6,0,Hospital Tránsito Cáceres de Allende#54#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Tránsito Cáceres de Allende#66#6,6,0,Hospital Tránsito Cáceres de Allende#66#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Cura Brochero#59#4,4,0,HPA Cura Brochero#59#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Cura Brochero#85#1,1,0,HPA Cura Brochero#85#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Madre Teresa de Calcuta#64#3,3,0,HPA Madre Teresa de Calcuta#64#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Jardín Maternal Municipal Los Siete Cabritos,5,0,Jardín Maternal Municipal Los Siete Cabritos,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Salon Comunitario de Favela,5,0,Salon Comunitario de Favela,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
17,1,AP17,VILLA AZALAIS O,18675,8932,9743,1062,1304,1335,1460,1718,1611,1470,1332,1347,1142,981,863,790,692,598,433,280,248,5350,160,3.00,3735,20%
APRENDEMOS JUGANDO,6,0,APRENDEMOS JUGANDO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
BENJAMINOS,5,0,BENJAMINOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Infantil Municipalidad de Cordoba#45#4,4,0,Hospital Infantil Municipalidad de Cordoba#45#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#76#5,5,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#76#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#92#6,6,0,Hospital Materno Neonatal “Min. Prof. Dr. Ramón Carrillo”#92#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Nuestra Señora de la Misericordia#94#1,1,0,Hospital Nuestra Señora de la Misericordia#94#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#90#3,3,0,Hospital Provincial del Noroeste Elpidio Torres#90#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Suroeste Eva Perón#18#1,1,0,Hospital Provincial del Suroeste Eva Perón#18#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#38#3,3,0,Hospital Rawson#38#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Rawson#62#6,6,0,Hospital Rawson#62#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Tránsito Cáceres de Allende#10#2,2,0,Hospital Tránsito Cáceres de Allende#10#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Cura Brochero#16#6,6,0,HPA Cura Brochero#16#6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Cura Brochero#29#5,5,0,HPA Cura Brochero#29#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
HPA Cura Brochero#58#2,2,0,HPA Cura Brochero#58#2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
93,5,AP93,VILLA LA TELA,5997,2963,3034,341,419,428,469,551,517,472,427,432,366,315,277,253,222,192,139,90,79,1471,264,18.00,3598,60%
Clínica San Nicolás#19#1,1,0,Clínica San Nicolás#19#1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital del Sureste “Florencio Díaz”#38#3,3,0,Hospital del Sureste “Florencio Díaz”#38#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#22#5,5,0,Hospital Municipal Villa el Libertador Principe de Asturias#22#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Municipal Villa el Libertador Principe de Asturias#42#4,4,0,Hospital Municipal Villa el Libertador Principe de Asturias#42#4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#52#5,5,0,Hospital Provincial del Noroeste Elpidio Torres#52#5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
Hospital Provincial del Noroeste Elpidio Torres#81#3,3,0,Hospital Provincial del Noroeste Elpidio Torres#81#3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0.00,NULL,0%
